sale_id,date,product_id,contract_id,qty,price,revenue,product_name,category,type,min_price,max_price,is_active,client,contracted_monthly_qty,contracted_price,duration_days,year,month,quarter,week,ym,weekday,total_material_cost,material_cost_total,gross_margin,margin_pct
9642,2023-08-16,BL_CHOP,CON_16,105,1868,196140,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2023,8,3,33,2023-08,Wednesday,39,4095,192045,97.91
9643,2020-06-17,ESP,CON_13,109,9757,1063513,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2020,6,2,25,2020-06,Wednesday,58,6322,1057191,99.41
9644,2021-12-01,BL_CHOP,CON_16,141,1973,278193,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2021,12,4,48,2021-12,Wednesday,39,5499,272694,98.02
9645,2021-07-05,MX_IND,CON_22,106,7083,750798,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2021,7,3,27,2021-07,Monday,59,6254,744544,99.17
9646,2022-07-09,EX_FLAT,CON_4,121,1966,237886,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2022,7,3,27,2022-07,Saturday,71,8591,229295,96.39
9647,2023-08-15,BL_CHOP,CON_16,116,1840,213440,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2023,8,3,33,2023-08,Tuesday,39,4524,208916,97.88
9648,2022-11-13,BL_CHOP,CON_5,131,1919,251389,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2022,11,4,45,2022-11,Sunday,39,5109,246280,97.97
9649,2021-09-02,AF_5,CON_19,125,5422,677750,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2021,9,3,35,2021-09,Thursday,74,9250,668500,98.64
9650,2021-10-24,MX_IND,CON_15,128,6556,839168,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2021,10,4,42,2021-10,Sunday,59,7552,831616,99.1
9651,2021-10-21,FAN_STD,CON_7,125,2749,343625,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2021,10,4,42,2021-10,Thursday,88,11000,332625,96.8
9652,2021-10-18,MX_IND,CON_15,142,7283,1034186,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2021,10,4,42,2021-10,Monday,59,8378,1025808,99.19
9653,2022-11-10,FAN_STD,CON_7,123,2943,361989,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2022,11,4,45,2022-11,Thursday,88,10824,351165,97.01
9654,2024-04-15,BL_CHOP,CON_5,132,2464,325248,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2024,4,2,16,2024-04,Monday,39,5148,320100,98.42
9655,2021-01-30,AF_75,CON_2,124,8114,1006136,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2021,1,1,4,2021-01,Saturday,47,5828,1000308,99.42
9656,2020-09-22,ESP,CON_10,136,9662,1314032,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2020,9,3,39,2020-09,Tuesday,58,7888,1306144,99.4
9657,2020-05-26,MX_IND,CON_17,114,6818,777252,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2020,5,2,22,2020-05,Tuesday,59,6726,770526,99.13
9658,2021-10-09,BL_IND,CON_1,125,6903,862875,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2021,10,4,40,2021-10,Saturday,86,10750,852125,98.75
9659,2021-12-16,AF_5,CON_19,134,5670,759780,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2021,12,4,50,2021-12,Thursday,74,9916,749864,98.69
9660,2022-08-27,BL_IND,CON_1,109,6902,752318,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2022,8,3,34,2022-08,Saturday,86,9374,742944,98.75
9661,2022-02-07,FAN_STD,CON_7,126,2212,278712,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2022,2,1,6,2022-02,Monday,88,11088,267624,96.02
9662,2024-08-20,EX_FLAT,CON_20,132,1700,224400,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2024,8,3,34,2024-08,Tuesday,71,9372,215028,95.82
9663,2022-02-10,EX_FLAT,CON_4,122,1817,221674,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2022,2,1,6,2022-02,Thursday,71,8662,213012,96.09
9664,2021-10-25,FAN_STD,CON_7,100,2763,276300,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2021,10,4,43,2021-10,Monday,88,8800,267500,96.82
9665,2020-10-28,AF_75,CON_14,101,7616,769216,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2020,10,4,44,2020-10,Wednesday,47,4747,764469,99.38
9666,2021-06-18,FAN_STD,CON_7,132,2563,338316,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2021,6,2,24,2021-06,Friday,88,11616,326700,96.57
9667,2021-08-31,ESP,CON_10,131,6633,868923,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2021,8,3,35,2021-08,Tuesday,58,7598,861325,99.13
9668,2023-10-08,BL_CHOP,CON_16,127,2497,317119,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2023,10,4,40,2023-10,Sunday,39,4953,312166,98.44
9669,2023-10-12,BL_CHOP,CON_11,150,2489,373350,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2023,10,4,41,2023-10,Thursday,39,5850,367500,98.43
9670,2022-03-13,BL_CHOP,CON_5,128,2440,312320,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2022,3,1,10,2022-03,Sunday,39,4992,307328,98.4
9671,2022-02-28,MX_IND,CON_22,142,11865,1684830,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2022,2,1,9,2022-02,Monday,59,8378,1676452,99.5
9672,2022-02-25,EX_CIRC,CON_18,109,2031,221379,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2022,2,1,8,2022-02,Friday,88,9592,211787,95.67
9673,2022-02-05,EX_FLAT,CON_20,118,1926,227268,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2022,2,1,5,2022-02,Saturday,71,8378,218890,96.31
9674,2024-12-30,AF_75,CON_23,124,9239,1145636,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2024,12,4,1,2024-12,Monday,47,5828,1139808,99.49
9675,2023-05-08,ESP,CON_13,105,8321,873705,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2023,5,2,19,2023-05,Monday,58,6090,867615,99.3
9676,2024-12-25,AF_75,CON_2,98,7157,701386,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2024,12,4,52,2024-12,Wednesday,47,4606,696780,99.34
9677,2023-03-17,EX_FLAT,CON_12,124,1860,230640,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2023,3,1,11,2023-03,Friday,71,8804,221836,96.18
9678,2020-01-03,SW,CON_3,143,1942,277706,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2020,1,1,1,2020-01,Friday,76,10868,266838,96.09
9679,2021-10-29,MX_IND,CON_22,129,10514,1356306,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2021,10,4,43,2021-10,Friday,59,7611,1348695,99.44
9680,2020-06-06,MX_IND,CON_8,121,7591,918511,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2020,6,2,23,2020-06,Saturday,59,7139,911372,99.22
9681,2023-12-20,AF_75,CON_2,107,9347,1000129,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2023,12,4,51,2023-12,Wednesday,47,5029,995100,99.5
9682,2022-09-02,AF_75,CON_23,130,7513,976690,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2022,9,3,35,2022-09,Friday,47,6110,970580,99.37
9683,2024-12-03,EX_FLAT,CON_20,108,1973,213084,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2024,12,4,49,2024-12,Tuesday,71,7668,205416,96.4
9684,2020-09-28,EX_CIRC,CON_24,144,2797,402768,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2020,9,3,40,2020-09,Monday,88,12672,390096,96.85
9685,2022-06-03,SW,CON_3,106,2253,238818,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2022,6,2,22,2022-06,Friday,76,8056,230762,96.63
9686,2021-04-08,BL_KIT,CON_21,116,2635,305660,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2021,4,2,14,2021-04,Thursday,102,11832,293828,96.13
9687,2020-02-04,EX_FLAT,CON_12,127,1872,237744,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2020,2,1,6,2020-02,Tuesday,71,9017,228727,96.21
9688,2021-04-29,ESP,CON_13,120,9160,1099200,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2021,4,2,17,2021-04,Thursday,58,6960,1092240,99.37
9689,2023-05-23,MX_IND,CON_15,124,9938,1232312,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2023,5,2,21,2023-05,Tuesday,59,7316,1224996,99.41
9690,2021-09-28,MX_IND,CON_15,117,11304,1322568,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2021,9,3,39,2021-09,Tuesday,59,6903,1315665,99.48
9691,2020-10-27,MX_IND,CON_8,134,9660,1294440,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2020,10,4,44,2020-10,Tuesday,59,7906,1286534,99.39
9692,2024-12-06,MX_IND,CON_17,96,7835,752160,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2024,12,4,49,2024-12,Friday,59,5664,746496,99.25
9693,2020-03-21,BL_CHOP,CON_11,141,2252,317532,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2020,3,1,12,2020-03,Saturday,39,5499,312033,98.27
9694,2024-06-28,MX_IND,CON_15,138,11699,1614462,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2024,6,2,26,2024-06,Friday,59,8142,1606320,99.5
9695,2024-12-25,EX_CIRC,CON_24,120,2332,279840,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2024,12,4,52,2024-12,Wednesday,88,10560,269280,96.23
9696,2023-04-17,EX_FLAT,CON_4,124,2005,248620,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2023,4,2,16,2023-04,Monday,71,8804,239816,96.46
9697,2023-06-11,AF_75,CON_2,99,7624,754776,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2023,6,2,23,2023-06,Sunday,47,4653,750123,99.38
9698,2022-06-09,BL_KIT,CON_21,127,3344,424688,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2022,6,2,23,2022-06,Thursday,102,12954,411734,96.95
9699,2021-12-10,MX_IND,CON_17,130,9329,1212770,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2021,12,4,49,2021-12,Friday,59,7670,1205100,99.37
9700,2023-06-24,MX_IND,CON_17,131,9709,1271879,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2023,6,2,25,2023-06,Saturday,59,7729,1264150,99.39
9701,2024-05-23,AF_5,CON_19,112,5288,592256,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2024,5,2,21,2024-05,Thursday,74,8288,583968,98.6
9702,2024-11-04,FAN_STD,CON_6,118,2900,342200,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2024,11,4,45,2024-11,Monday,88,10384,331816,96.97
9703,2022-10-06,FAN_STD,CON_6,127,2453,311531,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2022,10,4,40,2022-10,Thursday,88,11176,300355,96.41
9704,2021-03-10,BL_CHOP,CON_11,121,2204,266684,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2021,3,1,10,2021-03,Wednesday,39,4719,261965,98.23
9705,2021-01-31,EX_FLAT,CON_4,108,1918,207144,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2021,1,1,4,2021-01,Sunday,71,7668,199476,96.3
9706,2022-06-29,FAN_STD,CON_6,127,2180,276860,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2022,6,2,26,2022-06,Wednesday,88,11176,265684,95.96
9707,2021-01-16,ESP,CON_13,117,6047,707499,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2021,1,1,2,2021-01,Saturday,58,6786,700713,99.04
9708,2024-05-11,MX_IND,CON_22,94,10363,974122,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2024,5,2,19,2024-05,Saturday,59,5546,968576,99.43
9709,2022-09-21,EX_FLAT,CON_12,111,2058,228438,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2022,9,3,38,2022-09,Wednesday,71,7881,220557,96.55
9710,2022-04-13,FAN_STD,CON_7,120,1940,232800,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2022,4,2,15,2022-04,Wednesday,88,10560,222240,95.46
9711,2021-12-14,BL_CHOP,CON_16,128,1988,254464,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2021,12,4,50,2021-12,Tuesday,39,4992,249472,98.04
9712,2023-05-18,EX_CIRC,CON_18,136,2640,359040,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2023,5,2,20,2023-05,Thursday,88,11968,347072,96.67
9713,2020-06-19,MX_IND,CON_17,104,11694,1216176,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2020,6,2,25,2020-06,Friday,59,6136,1210040,99.5
9714,2022-05-17,AF_75,CON_2,139,8440,1173160,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2022,5,2,20,2022-05,Tuesday,47,6533,1166627,99.44
9715,2022-11-28,EX_CIRC,CON_18,125,2034,254250,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2022,11,4,48,2022-11,Monday,88,11000,243250,95.67
9716,2024-10-03,SW,CON_3,111,1474,163614,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2024,10,4,40,2024-10,Thursday,76,8436,155178,94.84
9717,2024-06-25,EX_FLAT,CON_4,117,1790,209430,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2024,6,2,26,2024-06,Tuesday,71,8307,201123,96.03
9718,2022-10-12,BL_KIT,CON_9,120,2637,316440,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2022,10,4,41,2022-10,Wednesday,102,12240,304200,96.13
9719,2023-01-31,BL_IND,CON_1,102,4549,463998,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2023,1,1,5,2023-01,Tuesday,86,8772,455226,98.11
9720,2021-09-14,EX_FLAT,CON_4,96,1996,191616,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2021,9,3,37,2021-09,Tuesday,71,6816,184800,96.44
9721,2024-09-27,AF_5,CON_19,117,5451,637767,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2024,9,3,39,2024-09,Friday,74,8658,629109,98.64
9722,2022-01-16,BL_CHOP,CON_5,113,1882,212666,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2022,1,1,2,2022-01,Sunday,39,4407,208259,97.93
9723,2020-03-18,MX_IND,CON_17,115,8586,987390,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2020,3,1,12,2020-03,Wednesday,59,6785,980605,99.31
9724,2020-04-17,FAN_STD,CON_6,124,2760,342240,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2020,4,2,16,2020-04,Friday,88,10912,331328,96.81
9725,2020-03-03,BL_CHOP,CON_11,125,2439,304875,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2020,3,1,10,2020-03,Tuesday,39,4875,300000,98.4
9726,2021-10-16,AF_75,CON_2,128,9296,1189888,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2021,10,4,41,2021-10,Saturday,47,6016,1183872,99.49
9727,2020-05-28,EX_CIRC,CON_24,107,2657,284299,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2020,5,2,22,2020-05,Thursday,88,9416,274883,96.69
9728,2023-05-02,AF_75,CON_14,113,9003,1017339,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2023,5,2,18,2023-05,Tuesday,47,5311,1012028,99.48
9729,2020-03-18,BL_CHOP,CON_16,119,2299,273581,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2020,3,1,12,2020-03,Wednesday,39,4641,268940,98.3
9730,2022-11-04,MX_IND,CON_15,144,7026,1011744,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2022,11,4,44,2022-11,Friday,59,8496,1003248,99.16
9731,2020-11-21,MX_IND,CON_8,121,6851,828971,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2020,11,4,47,2020-11,Saturday,59,7139,821832,99.14
9732,2024-03-23,EX_FLAT,CON_4,126,1641,206766,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2024,3,1,12,2024-03,Saturday,71,8946,197820,95.67
9733,2024-12-02,AF_75,CON_23,135,6767,913545,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2024,12,4,49,2024-12,Monday,47,6345,907200,99.31
9734,2022-12-17,EX_CIRC,CON_24,126,2010,253260,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2022,12,4,50,2022-12,Saturday,88,11088,242172,95.62
9735,2022-10-12,BL_CHOP,CON_5,122,1942,236924,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2022,10,4,41,2022-10,Wednesday,39,4758,232166,97.99
9736,2023-10-29,AF_75,CON_14,136,8983,1221688,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2023,10,4,43,2023-10,Sunday,47,6392,1215296,99.48
9737,2022-03-21,AF_75,CON_2,101,8699,878599,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2022,3,1,12,2022-03,Monday,47,4747,873852,99.46
9738,2020-03-25,FAN_STD,CON_6,118,2982,351876,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2020,3,1,13,2020-03,Wednesday,88,10384,341492,97.05
9739,2021-10-09,EX_FLAT,CON_4,116,2125,246500,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2021,10,4,40,2021-10,Saturday,71,8236,238264,96.66
9740,2023-06-25,FAN_STD,CON_6,93,2538,236034,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2023,6,2,25,2023-06,Sunday,88,8184,227850,96.53
9741,2023-04-11,MX_IND,CON_22,113,7151,808063,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2023,4,2,15,2023-04,Tuesday,59,6667,801396,99.17
9742,2020-12-03,EX_CIRC,CON_24,119,2430,289170,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2020,12,4,49,2020-12,Thursday,88,10472,278698,96.38
9743,2021-11-14,MX_IND,CON_15,144,7640,1100160,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2021,11,4,45,2021-11,Sunday,59,8496,1091664,99.23
9744,2021-09-13,EX_CIRC,CON_24,120,2557,306840,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2021,9,3,37,2021-09,Monday,88,10560,296280,96.56
9745,2022-07-26,EX_FLAT,CON_20,128,2094,268032,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2022,7,3,30,2022-07,Tuesday,71,9088,258944,96.61
9746,2020-12-12,BL_CHOP,CON_11,128,1934,247552,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2020,12,4,50,2020-12,Saturday,39,4992,242560,97.98
9747,2024-09-24,MX_IND,CON_8,120,8362,1003440,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2024,9,3,39,2024-09,Tuesday,59,7080,996360,99.29
9748,2024-11-11,BL_CHOP,CON_16,125,1883,235375,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2024,11,4,46,2024-11,Monday,39,4875,230500,97.93
9749,2022-08-08,AF_75,CON_23,108,6664,719712,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2022,8,3,32,2022-08,Monday,47,5076,714636,99.29
9750,2020-03-24,FAN_STD,CON_6,122,2703,329766,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2020,3,1,13,2020-03,Tuesday,88,10736,319030,96.74
9751,2022-11-10,ESP,CON_13,112,9824,1100288,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2022,11,4,45,2022-11,Thursday,58,6496,1093792,99.41
9752,2020-05-25,AF_5,CON_19,130,6318,821340,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2020,5,2,22,2020-05,Monday,74,9620,811720,98.83
9753,2021-07-11,FAN_STD,CON_6,133,2447,325451,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2021,7,3,27,2021-07,Sunday,88,11704,313747,96.4
9754,2020-05-09,FAN_STD,CON_7,139,2458,341662,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2020,5,2,19,2020-05,Saturday,88,12232,329430,96.42
9755,2023-01-22,AF_75,CON_23,114,8437,961818,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2023,1,1,3,2023-01,Sunday,47,5358,956460,99.44
9756,2024-06-03,MX_IND,CON_15,131,9777,1280787,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2024,6,2,23,2024-06,Monday,59,7729,1273058,99.4
9757,2022-07-07,FAN_STD,CON_7,131,2049,268419,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2022,7,3,27,2022-07,Thursday,88,11528,256891,95.71
9758,2021-03-23,EX_FLAT,CON_4,130,1640,213200,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2021,3,1,12,2021-03,Tuesday,71,9230,203970,95.67
9759,2023-08-09,FAN_STD,CON_6,119,2211,263109,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2023,8,3,32,2023-08,Wednesday,88,10472,252637,96.02
9760,2024-09-05,MX_IND,CON_15,118,8578,1012204,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2024,9,3,36,2024-09,Thursday,59,6962,1005242,99.31
9761,2023-04-28,BL_CHOP,CON_11,121,2525,305525,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2023,4,2,17,2023-04,Friday,39,4719,300806,98.46
9762,2023-11-24,EX_FLAT,CON_20,107,1711,183077,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2023,11,4,47,2023-11,Friday,71,7597,175480,95.85
9763,2024-09-23,ESP,CON_10,123,8027,987321,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2024,9,3,39,2024-09,Monday,58,7134,980187,99.28
9764,2020-01-14,AF_75,CON_14,127,7167,910209,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2020,1,1,3,2020-01,Tuesday,47,5969,904240,99.34
9765,2022-11-21,EX_CIRC,CON_18,128,2364,302592,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2022,11,4,47,2022-11,Monday,88,11264,291328,96.28
9766,2023-05-22,AF_75,CON_23,127,6838,868426,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2023,5,2,21,2023-05,Monday,47,5969,862457,99.31
